柿饼炭,62.5,62.5,62.5
栀子仁豉,30.0,30.0,30.0
升华硫黄,31.25,31.25,31.25
微炒黄,120.0,120.0,120.0
同煮三五滚,30.0,30.0,30.0
玫瑰花,48.04356060606061,1.5,107.53202900300184
白蒺藜糖浆,6.0,6.0,6.0
煨过,55.833333333333336,42.448017996492496,69.21864867017418
泔淀,103.5,103.5,103.5
灶心黄土,43.90625,7.898590902637466,79.91390909736253
熟枯矾,15.625,15.625,15.625
入余药末,31.25,31.25,31.25
棉花核,90.0,90.0,90.0
麒鳞竭,12.5,6.376275643042055,18.623724356957943
香甜爪子,1.5,1.5,1.5
红牛膝,66.5,12.0,133.2485954908416
煮令水尽,30.0,30.0,30.0
水香虫,5.0,5.0,5.0
乱发鸡子大,31.25,31.25,31.25
口耆,9.375,9.375,9.375
金色密陀僧,156.25,156.25,156.25
茶树根,30.0,30.0,30.0
大芎,16.282025,0.3125,38.75910466583335
介子,6.0,6.0,6.0
肥好地黄,125.0,125.0,125.0
.麝香净肉,15.625,15.625,15.625
干膝,45.208333333333336,1.25,143.10150427322407
鲜柏子,30.0,30.0,30.0
浸苍术,9.0,9.0,9.0
苜蓿子,3.0,3.0,3.0
三奈子,24.375,3.125,52.86019352224941
伏火朱砂,31.25,31.25,31.25
大白梗,6.0,6.0,6.0
酒炒续断,31.25,31.25,31.25
用炭,7500.0,2196.699141100894,12803.300858899107
别研,19.75,7.272019394148748,32.22798060585125
熟五倍子,62.5,62.5,62.5
干黑木耳,31.25,31.25,31.25
海红蛤,30.0,30.0,30.0
用新鲜连须全葱,1750.0,1750.0,1750.0
炒茯神,6.0,6.0,6.0
虎胫骨,56.73888888888889,37.294847465734215,76.18293031204357
制石斛,15.0,15.0,15.0
淡竹叶根,31.25,31.25,31.25
去白衣亮,15.0,15.0,15.0
肥实杏仁,10000.0,10000.0,10000.0
川地龙,9.375,9.375,9.375
豨签,9.375,9.375,9.375
小脑,15.625,15.625,15.625
鹭鸶涎,6.25,6.25,6.25
白术莲肉,90.0,90.0,90.0
白鳝头,22.5,2.5782781868634643,42.421721813136536
藕片,15.0,15.0,15.0
不蛀皂角,93.75,27.458739263761174,160.04126073623883
嫩莲实,15.625,15.625,15.625
南烛叶,281.25,62.5,745.2888251536718
竹黄,40.9375,0.49983095089432084,81.37516904910568
二宿,62.5,62.5,62.5
加橘红,15.625,15.625,15.625
瓦上松,15.0,15.0,15.0
酒煮七次,36.0,36.0,36.0
独颗蒜,15.625,15.625,15.625
猪身前蹄扇骨,60.0,60.0,60.0
苦瓜霜,20.0,20.0,20.0
鲜笋尖头,31.25,31.25,31.25
研大丹大,2500.0,2500.0,2500.0
一方有甘草,62.5,62.5,62.5
金刚莲,432.0,30.0,961.4570804135119
鸡冠花炭,25.0,25.0,25.0
飞净辰砂,6.25,6.25,6.25
碓杵头细糠,207.0,207.0,207.0
从午至酉取出,18.75,18.75,18.75
上骨片,5.0,5.0,5.0
大豆同炒,62.5,62.5,62.5
鲜蒲公英,90.0,16.51530771650465,163.48469228349535
乌侧骨,15.0,15.0,15.0
生附子,23.154605263157894,4.064454675518721,42.24475585079706
黄精参,100.0,100.0,100.0
酒炒全当归,62.5,62.5,62.5
嫩杨柳枝,31.25,31.25,31.25
加黑豆,103.5,103.5,103.5
红白鸡冠花,1000.0,1000.0,1000.0
柏子霜,15.625,15.625,15.625
炙老黄色,9.375,9.375,9.375
肉挂,31.25,31.25,31.25
四味肥儿丸加干蟾,31.25,31.25,31.25
炼取,750.0,750.0,750.0
嫩柽枝,1500.0,1500.0,1500.0
黄茂,30.0,30.0,30.0
梓州厚朴,171.875,31.25,470.18567331307474
白葛花,6.25,6.25,6.25
杨梅皮,31.25,31.25,31.25
无名异,38.99875,0.3637251553075913,77.63377484469241
刮去皱皮,32.0703125,25.539868856314712,38.60075614368529
白及面,18.75,6.25,45.266504294495526
大枣头,93.75,93.75,93.75
淡婆婆根,9.375,9.375,9.375
栀子钱,0.625,0.625,0.625
大川椒,10.3125,0.3125,34.425677154825536
蜂儿,31.25,31.25,31.25
干宣木瓜,78.125,78.125,78.125
逍遥散加远志,3.125,3.125,3.125
月石西,0.9375,0.9375,0.9375
银硝,1.2,1.2,1.2
土贝母,459.8169642857143,2.5,1719.3251237291263
二陈汤加砂仁,3.125,3.125,3.125
另取五倍子,3.125,3.125,3.125
莪荗,312.5,312.5,312.5
炙细辛,1.5,1.5,1.5
红赤石,15.625,15.625,15.625
楮白皮,44.0625,30.594148787806283,57.53085121219372
黄狗肾粉,1.0,1.0,1.0
酣淬七次,37.5,21.590097423302684,53.40990257669732
黑草乌,300.0,300.0,300.0
久酒,1500.0,1500.0,1500.0
共取末,31.25,31.25,31.25
瓜子金,200.0,200.0,200.0
灵玛璃,9.375,9.375,9.375
败蒲扇灰,30.0,30.0,30.0
刮去浮壳,125.0,125.0,125.0
鲜柳叶,150.0,150.0,150.0
因检查停服,3.0,3.0,3.0
新鲜红薯,250.0,250.0,250.0
白芷梢,13.965277777777779,4.443778388643526,23.48677716691203
带节麻黄,9.0,9.0,9.0
朵揉牙,37.5,37.5,37.5
茅芦根,30.0,30.0,30.0
生苍术,112982.03409090909,4.5,435924.9725364862
取,133.355,31.371897509930577,235.3381024900694
度纯粮白酒,500.0,500.0,500.0
枫香叶干粉,75.0,75.0,75.0
陈槐花,28.958333333333332,6.6997909656639365,51.21687570100273
蜀天雄,0.3125,0.3125,0.3125
叶莴苣子,62.5,62.5,62.5
炒白盐,15.625,15.625,15.625
木笔子,9.375,9.375,9.375
虻虫1升水蛭百枚蛴螬1升蟅虫,250.0,250.0,250.0
好麝香,1.5625,1.5625,1.5625
九制熟地,125.0,125.0,125.0
柴胡钱,0.625,0.625,0.625
双花炭,19.0625,11.77046131901373,26.35453868098627
银星矾石,62.5,62.5,62.5
川生麻,23.4375,23.4375,23.4375
桃枭,3.125,3.125,3.125
软蒺藜,9.375,9.375,9.375
来苏儿,2.0,2.0,2.0
枫香,114.7875,0.3125,294.9976641833779
锉如豆大,30.0,30.0,30.0
风眼草,125.0,125.0,125.0
大壶,31.25,31.25,31.25
遍后以生姜汁半盏煮半夏,31.25,31.25,31.25
香白芷末,15.625,15.625,15.625
老榆树皮,15.625,15.625,15.625
出火毒,119.79166666666667,15.625,356.0686712961199
凤眼草,31.428571428571427,9.965141156176834,52.89200170096602
用小蓟末,31.25,31.25,31.25
蒲黄蓬,93.75,93.75,93.75
山茵陈,19.415441176470587,8.10658839956806,30.724293953373113
鲜漆叶,500.0,500.0,500.0
降药,56.25,56.25,56.25
白粘米,103.5,103.5,103.5
勿洗,1000.0,1000.0,1000.0
%生大黄,11.1,11.1,11.1
炒峡曲,4.6875,4.6875,4.6875
白刺猬皮,15.625,15.625,15.625
木鳖子,166.7596153846154,0.3125,413.4253857102275
煅青矾,30.0,30.0,30.0
地龙麻,20.0,20.0,20.0
发灰,24.602083333333333,0.15625,63.543433932129126
升底,9.375,9.375,9.375
炒曲,12.319444444444445,0.5550677327958304,24.08382115609306
天将壳,30.0,30.0,30.0
广土鳖,14.5,13.439339828220179,15.560660171779821
麦粉,93.75,93.75,93.75
吴茱萸根,31.25,31.25,31.25
醋灵脂,31.25,31.25,31.25
捣不成丸,500.0,500.0,500.0
大个无油南星,62.5,62.5,62.5
榉树菌子,31.25,31.25,31.25
芡精,15.0,15.0,15.0
制甘草,15.35,1.2135842590846249,29.486415740915376
用井水,1500.0,1500.0,1500.0
黄牵牛,1.5625,1.5625,1.5625
净轻粉,26.171875,1.5625,70.68384656712976
糠焦油,5.0,5.0,5.0
莱服子,12.8125,6.846286533738506,18.778713466261493
南参,15.0,15.0,15.0
泡沙参,12.0,12.0,12.0
乌韭,22.8125,11.075014976047893,34.549985023952104
生老姜,156.25,62.5,355.1237822087165
大青叶,4493.409171388102,0.3125,13553.469002123733
清炙枇杷叶,9.0,9.0,9.0
鸡内金粉,34.0,0.05887450304572184,67.94112549695427
橡胶,20500.0,20500.0,20500.0
透明天麻,31.25,31.25,31.25
麻花,6.25,6.25,6.25
萸贮,93.75,93.75,93.75
白萝卜子,15.0,15.0,15.0
海蚌含珠草,2500.0,2500.0,2500.0
老材香,46.875,13.729369631880587,80.02063036811941
茜草炭,13.446428571428571,9.043014489627751,17.84984265322939
野葡萄根皮粉,15.0,15.0,15.0
麻绒,3.0416666666666665,0.21139871704305024,5.871934616290282
羧甲基纤维素钠,1.0,1.0,1.0
穹?,109.375,31.25,275.1031518405971
金顶砒生,3.125,3.125,3.125
蜜曲律,62.5,62.5,62.5
芫妥子,120.0,120.0,120.0
地鳖虫I,5.0,5.0,5.0
乌蛇细面,1000.0,1000.0,1000.0
觉烟青即止,15.0,15.0,15.0
艾灰,1.0,1.0,1.0
入黄蜡,132.8125,15.625,381.4047277608956
铁线透骨草,6.125,5.859834957055044,6.390165042944956
焙干[口父]咀如绿豆大,62.5,62.5,62.5
琉璃,6.0,6.0,6.0
炒王不留行,10.0,10.0,10.0
昆希,200.0,200.0,200.0
蔓青油,1500.0,1500.0,1500.0
强的松,6.375,0.1,22.504839390086932
木耳炭,15.166666666666666,3.0,34.535886234493006
冬花蕊,4.375,0.3975243558256709,8.35247564417433
蒸令黄色,500.0,500.0,500.0
用甘石粉,62.5,62.5,62.5
酒天麻,2.1875,2.1875,2.1875
桂核,15.0,15.0,15.0
炒红大黄末,45.0,45.0,45.0
炼熟蜂蜜,1185.0,1185.0,1185.0
全荆芥,10.0,10.0,10.0
獐肉,90.0,90.0,90.0
南香附米,500.0,500.0,500.0
放冷,61.666666666666664,17.4253775052208,105.90795582811253
桔梗酊,240.0,240.0,240.0
红兰花子,31.25,31.25,31.25
白蒄仁,7.5,4.318019484660536,10.681980515339465
熟她黄,60.0,60.0,60.0
楼叶,2.0,2.0,2.0
生用,40.0625,9.890201809026877,70.23479819097312
灰,349.75,30.0,1124.108492560132
姜汁作曲,120.0,120.0,120.0
陈旧干叶,3.0,3.0,3.0
橙橘叶,60.0,60.0,60.0
蕈本,62.5,62.5,62.5
楝根皮,62.5,62.5,62.5
青葙子,114.61380547945207,0.3,370.0936606564703
乌梅粉,30.0,30.0,30.0
蜈蚣末,6.0625,3.125,12.29387850920645
下黄丹炒黑色,500.0,500.0,500.0
辰茯苓,10.0,10.0,10.0
木槿花,31.25,31.25,31.25
天粉,125.0,125.0,125.0
炮穿山甲,31.575,6.0,77.29120985766427
铁锈,13.5,3.0,35.36035223869918
忌铁器,250.0,250.0,250.0
单糖浆,2.75,1.159009742330268,4.340990257669732
防风根,6.328125,0.9375,14.884417657627411
飞过辰砂,23.4375,23.4375,23.4375
续随子仁,62.5,62.5,62.5
虎骨,113.79519756097562,0.3125,262.97811006502735
用开口者,6.25,6.25,6.25
白蔷薇根,93.75,31.25,226.33252147247765
松烟墨,15.625,15.625,15.625
大风肉,297.65625,3.125,909.3289763577492
甘草三十,234.375,234.375,234.375
生铁,62.5,62.5,62.5
嫩射干,5.5,1.4960956554882578,9.503904344511742
用炭火熬去油,312.5,312.5,312.5
台麝,1.475,0.3125,3.0503905765714103
杵去毛,9.0,9.0,9.0
乌沉香,1.875,0.625,4.526650429449553
姜汁炒厚朴,3.125,3.125,3.125
雪上一枝蒿,72.6,23.0,159.9102055890375
鹰骨,15.625,15.625,15.625
用瓷器蒸,93.75,93.75,93.75
去皱皮,44.107142857142854,5.567615232840396,82.64667048144531
川菖蒲,7.5,2.1966991411008943,12.803300858899107
生草决明,25.0,25.0,25.0
白肉雷丸,31.25,31.25,31.25
草灰,4.6875,4.6875,4.6875
女萎,44.43456666666667,17.080675208321416,71.78845812501191
炙苦杏仁,9.0,9.0,9.0
铜镜鼻,8.4375,1.25,23.68448996933493
老酒煮一时,45.0,45.0,45.0
真茅山术,187.5,187.5,187.5
梨皂角刺,1000.0,1000.0,1000.0
炒苍耳子,19.833333333333332,0.7239987905852097,38.94266787608146
桃树皮,20.0,20.0,20.0
大麻油,1005.8333333333334,500.0,2223.496737836674
吴茉萸,5.0,5.0,5.0
豨莶草,56.3046875,3.185289925176562,109.42408507482344
每料用,15.625,15.625,15.625
醋炒延胡索,6.78125,1.5625,17.851890542951885
油发,0.9375,0.3125,2.2633252147247767
镑末,78.125,78.125,78.125
榴草,30.0,30.0,30.0
瓦上微火焙干,9.375,9.375,9.375
用芝麻,500.0,500.0,500.0
每用末,250.0,250.0,250.0
用新安酒浆,6.0,6.0,6.0
煅一柱香,15.0,15.0,15.0
鱼胆草粉,50.0,50.0,50.0
银砂,1.09375,1.09375,1.09375
繁缕,190.0,83.9339828220179,296.0660171779821
走马胎,12.0,12.0,12.0
芥草,93.75,93.75,93.75
紫厚朴,92.8076923076923,2.1875,311.6236119140187
青葱,125.0,125.0,125.0
地道紫雪丹,1.5625,1.5625,1.5625
冬青桑,31.25,31.25,31.25
炒干,28.125,12.437624502486084,43.81237549751391
八角金盘,7.75,4.333587407820888,11.166412592179112
硫化铅,62.5,62.5,62.5
白研,15.9375,3.3316977645212926,28.543302235478706
酒常山,15.0,15.0,15.0
芎等,3.125,3.125,3.125
甲醛,12.0,12.0,12.0
入白蜜,125.0,125.0,125.0
好胶,62.5,62.5,62.5
桑花,31.25,31.25,31.25
蒺藜秧,250.0,250.0,250.0
炒建曲,15.0,15.0,15.0
取头,18.0,18.0,18.0
山中黄土,500.0,500.0,500.0
小柴胡汤加荆芥穗,15.625,15.625,15.625
辽人参,125.0,125.0,125.0
川贝母流浸膏,45.0,45.0,45.0
构叶,250.0,250.0,250.0
红三七,20.0,20.0,20.0
灰罗白面,9.375,9.375,9.375
焦干姜,9.0,9.0,9.0
麻炭,7.0,4.550510257216821,9.449489742783179
小葱,10.0,10.0,10.0
真雄黄,16.5625,3.125,45.06774211658269
泽漆,40.503787878787875,16.193312332359053,64.8142634252167
红秫黍根,62.5,62.5,62.5
黄米饭,30.0,30.0,30.0
日,77.759375,26.639588679370718,128.8791613206293
珠兰茶,37.5,37.5,37.5
红糖炙麻黄,10.0,10.0,10.0
芭蕉头,122.5,117.1966991411009,127.8033008588991
白竭粉,1.5,1.5,1.5
烟膏,224.6875,9.375,681.4342864726855
栗壳,9.375,9.375,9.375
人工牛黄,2.8,0.27382453103510596,5.326175468964894
甲香,70.08111666666666,1.7367,144.20963875399877
零,65.10416666666667,15.625,200.60844521612188
真水银粉,6.25,6.25,6.25
虫,43.018269565217395,9.220285071291698,76.81625405914309
滚,26.5625,26.5625,26.5625
去白衣壳,15.625,15.625,15.625
水蛇,5.0,5.0,5.0
炒带壳高粱,15.0,15.0,15.0
下飞丹,312.5,312.5,312.5
炼酥铜,25.0,25.0,25.0
脂,44.583333333333336,10.0,106.43833852019486
百药煎,60.716517857142854,0.3125,121.77009988819958
獖猪粪,62.5,62.5,62.5
栀子仁,31.86754408713693,21.222633394680486,42.51245477959338
候通赤,3.125,3.125,3.125
蛜螂,31.25,31.25,31.25
枣仁末,15.0,15.0,15.0
印克,6.0,6.0,6.0
攀花地,10.0,10.0,10.0
血余炭,43.010753676470586,24.674674071856835,61.346833281084336
潼蒺力,15.0,15.0,15.0
大盐,16.09375,0.9375,48.24501145707583
茄蒂,31.25,31.25,31.25
黄芩姜半夏,9.0,9.0,9.0
坑内洒酒约,250.0,250.0,250.0
王不留形,200.0,200.0,200.0
蓬莪茂,411.45535714285717,15.0,1432.671374492704
以好酒,833.3333333333334,16.8367524056074,1649.8299142610595
犬屎内骨,2.1875,2.1875,2.1875
皂草刺,25.0,25.0,25.0
苏油,250.0,250.0,250.0
小麦糵,57.291666666666664,44.533907589670946,70.04942574366238
麝香末,32.03125,1.5625,96.66522921783286
花蛇肉,6.25,3.125,14.368988160479113
以糯米,103.5,103.5,103.5
大麦糱,15.625,15.625,15.625
坯子,90.234375,1.5625,283.36545471695473
生葱白,250.0,250.0,250.0
漆,180.0,180.0,180.0
生犀屑,11.25,0.9375,35.74888390314955
定筋藤,5.0,5.0,5.0
新升麻,43.0625,12.0,105.66635121939385
去芦净,125.0,125.0,125.0
杭粉,46.958333333333336,3.0,108.08459013704521
炒焦甘草,9.1875,8.789752435582567,9.585247564417433
别入桃仁,250.0,250.0,250.0
男性头发,15.0,15.0,15.0
红土,25.0,25.0,25.0
用姜汁与酒合和涂炙,22.5,22.5,22.5
炒青皮,10.0,10.0,10.0
川通草,3.75,2.159009742330268,5.340990257669732
蛇床人,0.3125,0.3125,0.3125
肉豆蔻去由,15.0,15.0,15.0
蒴翟,30.625,29.299174785275223,31.950825214724777
白盐,127.42434210526316,44.7082157089112,210.14046850161515
炒芍药,10.0,10.0,10.0
小桑枝,15.0,15.0,15.0
白背叶根,30.0,30.0,30.0
橙皮糖,250.0,250.0,250.0
苦楝皮根,12.0,5.636038969321072,18.36396103067893
犀角汁,15.0,4.3933982822017885,25.606601717798213
以生绢袋于铜器中水飞之,1.875,1.875,1.875
干丁香蓼,30.0,30.0,30.0
上人参,60.0,60.0,60.0
水浴过,0.3125,0.3125,0.3125
川芎炭,3.8125,2.3540922638027455,5.2709077361972545
美兰,0.02,0.02,0.02
生川乌,479.3905078125,0.18,1644.0396584859786
好黄连,32.8125,3.125,95.7891976994269
樗白皮,135.0219298245614,0.9375,394.34518195024486
生蓖仁,12.0,12.0,12.0
过一宿,22.5,6.590097423302684,38.40990257669732
蓖麻子脂,500.0,500.0,500.0
胡桃仁油,6.25,6.25,6.25
佛手面,15.625,15.625,15.625
乌头大者,10.0,10.0,10.0
雄蚕蛾,26.91346153846154,15.988287616354201,37.83863546056888
白瓜瓣,250.0,250.0,250.0
苍耳头,24.55,9.0,52.37279640870055
粉甘草末,12.5,12.5,12.5
肥厚左牡蛎,2500.0,2500.0,2500.0
胡蒜子,187.5,187.5,187.5
%薤白,12.5,12.5,12.5
羧酸纤维素钠,4.0,4.0,4.0
炒桅子,8.520833333333334,1.5625,18.040686492214864
同炒焦黑色,30.0,30.0,30.0
12,2515.0,30.0,7786.4810537457115
白茯芩,9.175,0.9375,24.46906134746425
生山查,21.75,9.273146430289406,34.22685356971059
酥炙令紫黄色,31.25,31.25,31.25
乳耗更添,60.0,60.0,60.0
葛根钱半,3.125,3.125,3.125
银末,23.4375,6.864684815940294,40.010315184059706
山茶花,60.0,60.0,60.0
木爪,46.875,46.875,46.875
性躁者,62.5,62.5,62.5
鲜玫瑰花,50.0,50.0,50.0
伤湿止痛流浸膏,50.0,50.0,50.0
棕皮,63.291666666666664,6.0,167.92856364059904
制白附子,8.921875,7.119852820462002,10.723897179537998
自中至尾,15.625,15.625,15.625
羧羊胫骨髓,60.0,60.0,60.0
用好者,3.125,3.125,3.125
金钟子,10.0,10.0,10.0
蜂房粉,30.0,30.0,30.0
入蜜,234.375,132.21330601076545,336.53669398923455
东流水洗,125.0,125.0,125.0
焙热,750.0,750.0,750.0
桑根,31.25,31.25,31.25
白鸡冠花,241.25,15.0,584.3160810069978
橘叶,50.86309523809524,3.125,164.348931428309
大麦苗,1000.0,1000.0,1000.0
生硼砂,20.0,1.5143636842006458,38.485636315799354
候汁味甜便止,6000.0,6000.0,6000.0
柴河车,15.0,4.3933982822017885,25.606601717798213
广明胶,21.0,21.0,21.0
羊鞭胶,50.0,50.0,50.0
青鱼胆,1.5375,1.4964208081871126,1.5785791918128875
番打麻,16.5625,1.875,47.719392546032246
嵩仁,15.0,15.0,15.0
山莱萸,15.0,15.0,15.0
豆簆,9.0,9.0,9.0
明党参,35.9375,5.0,108.8624065284797
没药当归,9.0,9.0,9.0
日后,31.25,31.25,31.25
炒益智仁,20.625,10.0,43.1640286503212
猫粪散,3.0,3.0,3.0
赤石脂末,16.5,3.0,45.13782463805517
白胡,4.5,4.5,4.5
人参末,36.458333333333336,23.700574256337617,49.216092410329054
并作小块,60.0,60.0,60.0
马兜铃,14271.030389908257,0.3125,56803.1630252913
白头翁灰,250.0,250.0,250.0
择团结重实滋润者,62.5,62.5,62.5
玉竹参,30.0,30.0,30.0
杜仲,58.80122855967078,42.38284861224843,75.21960850709314
沥桊油,1000.0,1000.0,1000.0
黄乳香,30.625,29.299174785275223,31.950825214724777
散红花,15.0,15.0,15.0
荆穗,17.1875,3.125,47.018567331307466
紫豆蔻面,15.625,15.625,15.625
葱白头,30.625,29.299174785275223,31.950825214724777
纯钩藤,9.375,9.375,9.375
苏木屑,15.3125,14.649587392637612,15.975412607362388
猪椒皮根,250.0,250.0,250.0
酥合油,1.5625,1.5625,1.5625
雌,0.3125,0.3125,0.3125
三汁膏,31.25,31.25,31.25
湿纸包,1200.0,1200.0,1200.0
火煅通赤,125.0,125.0,125.0
舶上明净硫黄,500.0,500.0,500.0
全蝉,12.5,12.5,12.5
干全蝎,11.041666666666666,0.3125,24.50397419391969
急研末,3.125,3.125,3.125
钉锈,9.375,3.125,22.633252147247763
鲜牡荆根,500.0,500.0,500.0
法酒,1150.0,500.0,2352.3414656411046
用山黄土拌,60.0,60.0,60.0
末茶,31.25,31.25,31.25
苦芩,45.0,45.0,45.0
鲜柞树嫩皮,250.0,250.0,250.0
丹参l,5.0,5.0,5.0
露蜂蜜,10.0,10.0,10.0
红绒灰,3.125,1.5625,6.439563036811941
蜘蛛,0.3125,0.3125,0.3125
以青盐末,90.0,90.0,90.0
真附子,125.0,125.0,125.0
紫金藤皮,31.25,31.25,31.25
大车前子,3.125,3.125,3.125
制乳没香,30.0,30.0,30.0
炒车前,17.8125,4.6875,43.71194497474801
鸭跎草,60.0,60.0,60.0
入小麦曲末,5000.0,5000.0,5000.0
石雄黄,13.1,1.2,38.343712088359744
入地金牛,153.125,6.0,496.04950597307123
半枝庭,30.0,30.0,30.0
鲜鱼腥草,93.33333333333333,30.0,224.73602229618018
鲜佛手,156.25,156.25,156.25
酒炒白芍,12.600961538461538,4.32034313239755,20.881579944525527
螃蟹,10.0,10.0,10.0
军边莲,30.0,30.0,30.0
用紫梢花,125.0,125.0,125.0
老鹤草,301.15666666666664,4.16,1078.656993726262
刘寄奴草,72.91666666666667,31.25,174.97873928263243
炒黑豆,14.0625,10.74793696318806,17.37706303681194
白冰糖,250.0,250.0,250.0
净芜荑,7.8125,7.8125,7.8125
成熟南瓜粉,600.0,600.0,600.0
真牛皮胶,62.5,62.5,62.5
麝香叶,31.25,31.25,31.25
飞龙掌血,1368.125,15.0,3956.0014445366205
紫金锭,8.0,3.7573593128807152,12.242640687119284
生干地黄茜根,31.25,31.25,31.25
食糖,260.0,20.0,769.1168824543141
家紫苏,6.0,6.0,6.0
冬瓜瓤,31.354166666666668,0.3125,75.32755468904524
净石菖蒲,12.0,12.0,12.0
真排草,46.875,46.875,46.875
通白,6.0,6.0,6.0
甘遂,23.10025,17.00718823296325,29.193311767036747
番秘,3.0,3.0,3.0
同于银器内,60.0,60.0,60.0
大剂,20.75,6.0,52.83533543536674
蒸一复时,500.0,500.0,500.0
黄老米,310.5,310.5,310.5
灰苋灰,4000.0,4000.0,4000.0
生白姜,23.4375,6.864684815940294,40.010315184059706
黄泥,26.09375,2.1875,76.8065644632227
软秦艽,6.25,6.25,6.25
龙涎草,9.0,9.0,9.0
真紫雪,0.6,0.6,0.6
犀角末,11.383928571428571,0.3125,28.00395011661727
尖净,31.25,31.25,31.25
千金子,24.59973404255319,11.017855414750722,38.18161267035566
河柳,9.375,9.375,9.375
黑猪公板油,480.0,480.0,480.0
炼粉,3.125,3.125,3.125
龙胆草细末,3.0,3.0,3.0
同焰消,31.25,31.25,31.25
炙令黄,29.51388888888889,24.603425130648976,34.4243526471288
芦茹,62.5,62.5,62.5
砂仁后下,10.0,10.0,10.0
节芭草,15.625,15.625,15.625
紫葳花,6.25,6.25,6.25
次入蜜,62.5,62.5,62.5
鲜首乌,14.833333333333334,0.3362071813449088,29.33045948532176
大蓟汁,147.25,31.25,353.01473215787007
%雄黄,13.0,13.0,13.0
虎肉,250.0,250.0,250.0
蔷薇根皮,78.125,7.8125,148.4375
煮半夏,10.0,10.0,10.0
加附子,15.625,15.625,15.625
黄色为度,31.25,31.25,31.25
摊于新瓦上,9.375,9.375,9.375
白芜荑,19.30514705882353,13.32101460394479,25.28927951370227
白豆蔻末,15.0,15.0,15.0
黑龙尾煤,31.25,31.25,31.25
干荠叶,15.625,15.625,15.625
椒叶,31.25,31.25,31.25
片,9.0,3.0,21.727922061357855
面针根内皮末,1.0,1.0,1.0
挂金灯子,6.25,6.25,6.25
童子头发,125.0,125.0,125.0
花蕊,500.0,500.0,500.0
真阿魏,14.909375,0.15625,30.060653856141567
醋延胡,17.083333333333332,10.0,34.43388567804752
鹿节,2.0,2.0,2.0
环留,15.0,15.0,15.0
川鸡头,15.625,15.625,15.625
白蔹蜂房,0.3125,0.3125,0.3125
干桃柳叶,31.25,31.25,31.25
土茯苓,16702.435024752474,0.625,46612.128227522175
昆黄芪,30.0,30.0,30.0
阿司匹林,800.0,800.0,800.0
焦四仙,10.0,10.0,10.0
苯甲醇,38.0,4.0,114.05261336732619
酒制黄柏,20.0,20.0,20.0
醋炒蒲黄,31.25,31.25,31.25
川柬子,6.0,6.0,6.0
锉,54.92663043478261,22.422615398707322,87.4306454708579
8分,150.0,150.0,150.0
大者,22.8125,7.56551003066507,38.05948996933493
上浮甘石,62.5,62.5,62.5
广木香末,1.5,1.5,1.5
马尾,10.0,10.0,10.0
天水散,71.875,71.875,71.875
羊肝,120.0,120.0,120.0
桂藁本,31.25,31.25,31.25
栀,9.0625,3.125,21.65783953988538
黄药脂,16.666666666666668,0.3367350481121498,32.99659828522118
醋淬酥,62.5,62.5,62.5
樗根,31.25,31.25,31.25
入大蒜装满,850.0,850.0,850.0
制猪胆,18.75,18.75,18.75
枫枝,125.0,125.0,125.0
白凤仙根,31.25,31.25,31.25
马珂,10.9375,0.3125,35.823960927580686
颗盐,7.96875,0.3125,24.210108880378513
鲁土,6.25,6.25,6.25
蚤禾,10.0,10.0,10.0
西玉石,4.6875,4.6875,4.6875
鲜鸡蛋数个轻粉,2.0,2.0,2.0
炒地榆,18.854166666666668,10.529783452110902,27.178549881222434
虎胜骨,109.375,109.375,109.375
红点花椒,9.375,9.375,9.375
鞭打绣球,55.875,2.0,178.91932636249427
庵稆子,30.0,30.0,30.0
神锦,31.25,31.25,31.25
醋大黄,31.25,31.25,31.25
土地骨皮,30.0,30.0,30.0
辽参,31.25,31.25,31.25
桃枝,541.2367788461538,0.375,1471.944467566523
食盐末,0.625,0.625,0.625
焙燥,31.25,31.25,31.25
壳,60.0,60.0,60.0
童便浸炒,0.3125,0.3125,0.3125
五仁醇,750.0,750.0,750.0
蟾皮,50.0,50.0,50.0
松萝茶,37.5,37.5,37.5
商草,31.25,31.25,31.25
葫芦瓢,30.0,30.0,30.0
以大麻仁,517.5,517.5,517.5
萸黄,31.25,31.25,31.25
樱子,125.0,125.0,125.0
与硫黄同煮及,500.0,500.0,500.0
紫苏茎叶,27.28974609375,21.939724196893557,32.639767990606444
生茱萸,312.5,312.5,312.5
头不叉者,62.5,62.5,62.5
水菖蒲,31.25,31.25,31.25
谁牛膝,15.0,15.0,15.0
桑叶皮,6.9375,1.7667816625733712,12.108218337426628
枝梗并合口者,156.25,156.25,156.25
真关黄,0.3125,0.3125,0.3125
南陀僧,600.0,600.0,600.0
白牡丹根皮木,3.0,3.0,3.0
权壳,15.625,15.625,15.625
柴胡黄芩,7.466666666666666,1.261292651615947,13.672040681717384
臭椿木白皮,62.5,62.5,62.5
土藤蓼,50.0,50.0,50.0
"炙甘
草",6.0,6.0,6.0
块雄黄,6.25,6.25,6.25
尾,40.5,6.0,113.68555185280766
真辽人参,12.0,12.0,12.0
炷香,66.66666666666667,3.125,214.7226456633511
柞树枝,15.625,15.625,15.625
枫上寄生,1.5625,1.5625,1.5625
面裹,15.625,15.625,15.625
白芎,31.25,31.25,31.25
佗僧,15.625,15.625,15.625
淡竹竿,15.625,15.625,15.625
